"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","MIR132","microRNA 132","ENSG00000267200.1","miRNA",23011132,"MIR132 plays an anti-autophagic role in the process of cardiomyocyte autophagy. Studies show that overexpression of miR-212/132 family can reduce the autophagic response of cardiomyocytes, leading to cardiac hypertrophy and heart failure. Pharmacological inhibition of MIR132 can rescue cardiac hypertrophy and heart failure, providing a new therapeutic target for the treatment of heart failure."
"Autophagy_dependent_cell_death","MIR137","microRNA 137","ENSG00000284202.1","miRNA",30710750,"MIR137 has been found to inhibit autophagy and enhance the sensitivity of pancreatic cancer cells to chemotherapy drugs, and negatively regulate the formation of autophagy by targeting ATG5. Autophagy is a process by which cellular components are broken down and recycled for cellular biosynthesis, which can protect cancer cells from stressful conditions and contribute to chemoresistance. MIR137 can inhibit mitophagy, the selective degradation of mitochondria, via regulation of two receptors."
"Autophagy_dependent_cell_death","mir-14","","","Pre miRNA",25306920,"MIR14 is involved in regulating autophagy, which is a process for the degradation of cytoplasmic materials, and affects the fate of cells in terms of survival and death. Research shows that MIR14 is both necessary and sufficient for autophagy during developmentally regulated cell death in Drosophila. Through studies on salivary gland cell death, it was found that MIR14 regulates context-specific autophagy by modulating the Inositol 1,4,5-trisphosphate (IP3) signaling pathway and calcium levels during cell death."
"Autophagy_dependent_cell_death","MIR140","microRNA 140","ENSG00000208017.3","miRNA",29488053,"MIR140 is involved in mediating chondrocyte growth, apoptosis, and autophagy by regulating cellular autophagy levels.In human primary chondrocytes, MIR140 promotes cell autophagy activity via regulating FUT1. The results suggest that MIR140/149 mimic transfection activates mitochondrial/endogenous autophagy pathways, while inhibiting MIR140/149 suppresses chondrocyte autophagy activity."
"Autophagy_dependent_cell_death","MIR142","microRNA 142","ENSG00000284353","miRNA",24401604,"MIR142 is a miRNA that can post-transcriptionally regulate the human autophagy gene ATG16L1. The regulatory mechanism decreases ATG16L1 mRNA and protein levels, thereby regulating autophagy by targeting ATG16L1 in human colonic epithelial cells. MIR142 inhibits starvation- and L18-MDP-induced autophagic activity, while a MIR142 inhibitor enhances starvation-induced autophagy in Jurkat T cells."
"Autophagy_dependent_cell_death","MIR143","microRNA 143","ENSG00000284182.1","miRNA",27464000,"MIR143 is related to autophagy in drug abuse-induced neurotoxicity. Experiments suggest that Methamphetamine regulates the expression of MIR143. MIR143 regulates the expression of BBC3 on paste cells, and regulates the balance of autophagy and apoptosis. MIR143 enhances autophagy by down-regulating BBC3."
"Autophagy_dependent_cell_death","MIR144","microRNA 144","ENSG00000283819.1","miRNA",27764573,"MIR144 suppresses autophagy by post-transcriptional regulation of the DRAM2 gene in human primary monocytes, which reduces the innate immune response to Mycobacterium tuberculosis infection."
"Autophagy_dependent_cell_death","MIR146A","microRNA 146a","ENSG00000283733.1","miRNA",31511497,"MIR146A is related to autophagy. It was found that overexpression of MIR146A can inhibit doxorubicin-induced autophagy disorder, thereby reducing apoptosis of cardiomyocytes. MIR146A indirectly destroyed the stability of the tumor suppressor protein P53 and further regulated the autophagy of cardiomyocytes."
"Autophagy_dependent_cell_death","MIR149","microRNA 149","ENSG00000207611.1","miRNA",29488053,"MIR149 is related to autophagy through the regulation of FUT1. MIR149 promotes the proliferation and autophagy of human primary chondrocytes by downregulating FUT1. In rapamycin-induced autophagic chondrocytes, transfection of MIR149 mimic can significantly increase LC3II, Atg5, and Beclin-1 protein levels, and MIR149 can regulate this process by targeting FUT1."
"Autophagy_dependent_cell_death","MIR152","microRNA 152","ENSG00000207947.3","miRNA",25650716,"MIR152 is a miRNA that regulates autophagy induced by cisplatin in ovarian cancer cells. Studies have shown that MIR152 reduces intracellular autophagic products by inhibiting the expression of ATG14, thereby affecting the sensitivity of cells to chemotherapy drugs. When MIR152 is expressed more, autophagy activity is lower, and the sensitivity to chemotherapy drugs such as cisplatin is higher. This suggests that downregulation of MIR152 can affect autophagy and increase the chemotherapy resistance of cells."
"Autophagy_dependent_cell_death","MIR155","microRNA 155","ENSG00000283904.1","miRNA",31090940,"Alcohol targets multiple steps in the autophagy pathway, including LAMP1 and LAMP2, to decrease autophagy flux, leading to impaired autophagy in ALD and alcoholic hepatitis (AH) mouse models, as well as in human livers with ALD. Alcohol-induced miR-155 was found to target different genes in the autophagy pathway and regulate exosome production."
"Autophagy_dependent_cell_death","MIR15B","microRNA 15b","ENSG00000207779.1","miRNA",33434305,"High expression of MIR15B can inhibit osteoblast differentiation and autophagy, aggravating osteoporosis. Meanwhile, MIR15B regulates the expression of KDM6B by targeting ubiquitin-specific protease USP7, further affecting autophagy of osteoblasts."
"Autophagy_dependent_cell_death","MIR16-1","microRNA 16-1","ENSG00000208006","miRNA",29080810,"MIR16 regulates autophagy by inhibiting Ga12 expression, and downregulation of MIR16 leads to Ga12 overexpression and the promotion of autophagy in hepatic stellate cells, eventually resulting in liver fibrosis. The research team found high complementarity between the MIR16 recognition elements and the UTR of Ga12, and MIR16 inhibitor can increase the autophagic flux and LC3B-II accumulation in HSCs."
"Autophagy_dependent_cell_death","MIR17","microRNA 17","ENSG00000284536.1","miRNA",30281815,"MIR17 is a factor that inhibits autophagy. The study shows that MIR17 suppresses autophagy by downregulating DDX5 and exacerbates the occurrence of hepatocellular carcinoma. MIR17 stimulates p62 expression and inhibits LC3B-II conversion, thereby inhibiting autophagy."
"Autophagy_dependent_cell_death","MIR181A1","microRNA 181a-1","ENSG00000207759","miRNA",23322078,"MIR181A is a novel microRNA that participates in the regulation of cellular autophagy by targeting the ATG5 protein. Experimental results show that overexpression of MIR181A inhibits starvation-induced autophagic responses in multiple types of cancer cells, while suppressing MIR181A can accelerate the autophagic response. This suggests that MIR181A is an important regulatory factor of autophagy, and ATG5 is a key direct target of MIR181A."
"Autophagy_dependent_cell_death","MIR182","microRNA 182","ENSG00000207990.3","miRNA",34427642,"It is found that MIR182 can promote the inflammatory response of Caco-2 cells by inhibiting autophagy. MIR182 can influence the autophagy pathway by interacting with circRNA HECTD1."
"Autophagy_dependent_cell_death","MIR183","microRNA 183","ENSG00000207691.1","miRNA",30221685,"Studies have shown that miR-183 regulates autophagy and apoptosis in gastric cancer cells by targeting the UVRAG gene's 3' untranslated region, affecting cell proliferation. UVRAG may interact with members of the Bcl-2 family during cell death and may mediate autophagy."
"Autophagy_dependent_cell_death","MIR186","microRNA 186","ENSG00000207721.1","miRNA",31704614,"MIR186 was found to be negatively associated with autophagy-related protein ATG14. It was found that MIR186 can directly bind to SNHG14 to inhibit its function, thereby promoting the expression of ATG14. ATG14 can directly act as a downstream effector of the SNHG14/MIR186 axis. In addition, it has been shown that ATG14 can promote cancer cell resistance to chemotherapy by regulating autophagy in cells."
"Autophagy_dependent_cell_death","MIR188","microRNA 188","ENSG00000207768.3","miRNA",25858075,"MIR188 regulates autophagy and cell death through targeting ATG7, a key autophagy promoting gene, in cardiomyocytes. MIR188 inhibits autophagy and cell death induced by anoxia/reoxygenation, which is related to myocardial infarction. Autophagy-promoting factor (APF), a long noncoding RNA, inhibits the activity of MIR188 by directly binding to it, leading to the regulation of ATG7 expression and the consequent cardiac autophagy through MIR188. APF modulates autophagic programme and autophagic cell death through targeting the MIR188/ATG7 pathway."
"Autophagy_dependent_cell_death","MIR18A","microRNA 18a","ENSG00000283815.1","miRNA",31168354,"MIR18A is related to autophagy in cardiovascular disease. It has been found that downregulation of MIR18A could promote brain derived neurotrophic factor (BDNF) expression, which could offer protection against AMI by inactivating the Akt/mTOR axis. The Akt/mTOR axis has been reported to be involved in miRNA-28 regulated cardiomyocyte apoptosis in previous studies."
"Autophagy_dependent_cell_death","MIR191","microRNA 191","ENSG00000207605.3","miRNA",25685068,"The decreased expression level of MIR191 may contribute to the formation of radiation-resistant lung cancer cells through mediating cellular autophagy. Beclin-1, a protein in the Autophagy pathway, has a potential binding relationship with MIR191 in lung cancer cells. When the expression level of MIR191 increases, it negatively regulates Beclin-1, inhibits cellular autophagy, and suppresses the proliferation and growth of lung cancer cells."
"Autophagy_dependent_cell_death","MIR192","microRNA 192","ENSG00000283926.1","miRNA",31918268,"In asthmatic mice, overexpression of MIR192 attenuated autophagy by decreasing the expression of ATG7, LC3II/I, and beclin-1 and increasing the expression of p62. In addition, MIR192's target ATG7 promoted the proliferation of smooth muscle cells in asthma patients and alleviated the decrease in proliferation caused by MIR192."
"Autophagy_dependent_cell_death","MIR193B","microRNA 193b","ENSG00000207639.1","miRNA",26878873,"The study showed that overexpression of MIR193B increased the level of autophagic vesicles in oesophageal cancer cells (increased LC3 II and autophagic vesicles). In addition, when co-treated with 5-fluorouracil (5-FU), the autophagy level of MIR193B transfected cells was significantly higher than that of negative control cells. The researchers also found that MIR193B mediated its anti-cancer effect by reducing the expression of stathmin 1, which influences the responsiveness of cancer cells to chemotherapeutics."
"Autophagy_dependent_cell_death","MIR195","microRNA 195","ENSG00000284112.1","miRNA",33029941,"An increase in MIR195 levels can inhibit the selective autophagy of tight junction proteins in the blood-brain barrier, thus helping to maintain BBB integrity."
"Autophagy_dependent_cell_death","MIR199A1","microRNA 199a-1","ENSG00000207752.1","miRNA",32111227,"MIR199A1 is associated with autophagy through circMUC16-mediated regulation. The study found that circMUC16 regulates Beclin1 and RUNX1 by sponging MIR199A1, which affects the level of autophagy, and consequently affects the proliferation and invasiveness of epithelial ovarian cancer."
"Autophagy_dependent_cell_death","MIR20A","microRNA 20a","ENSG00000283762.1","miRNA",29101804,"MIR20A inhibits the proliferation and autophagy of chondrocytes through the PI3K/AKT/mTOR signaling pathway, which promotes the progression of osteoarthritis."
"Autophagy_dependent_cell_death","MIR200C","microRNA 200c","ENSG00000207713.3","miRNA",25044403,"MIR200C is related to autophagy by inhibiting radiation-induced autophagy and making breast cancer cells more sensitive to radiation, and it is associated with UBQLN1."
"Autophagy_dependent_cell_death","MIR204","microRNA 204","ENSG00000207935.3","miRNA",25517751,"MIR204 can regulate the starvation autophagy of cells by directly inhibiting TRPM3 and CAV1, as well as directly inhibiting the accumulation of LC3B. At the same time, the expression level of MIR204 is also regulated by VHL."
"Autophagy_dependent_cell_death","MIR205","microRNA 205","ENSG00000284485.1","miRNA",34428336,"The study found that MIR205 can regulate autophagy of AMs by controlling E2F1, thereby inhibiting pulmonary fibrosis, and the E2F1/SKP2/Beclin1 axis is the regulatory mechanism of MIR205 in this process."
